Scheme_Code,ISIN_Div,ISIN_Growth,Scheme_Name,NAV,Date,AMC,Category,Estimated_AUM_Cr
151850,INF0QA701235,INF0QA701201,Bajaj Finserv Overnight Fund - Direct Plan - Fortnightly - IDCW,1033.4447,2025-11-05,Bajaj Finserv,Debt,1722.2001523855781
151843,-,INF0QA701185,Bajaj Finserv Overnight Fund - Direct Plan - Daily - IDCW,1033.1412,2025-11-05,Bajaj Finserv,Debt,1527.510621632344
152741,INF680P01422,-,Shriram Nifty 1D Rate Liquid ETF - Growth,1077.9648,2025-11-05,Shriram,Index,939.7535963957549
153438,INF0QA701AF0,-,Bajaj Finserv Overnight Fund - Direct - Unclaimed less than 3 years Redemption Plan,1034.4033,2025-11-05,Bajaj Finserv,Debt,1368.0134042534357
153437,INF0QA701AE3,-,Bajaj Finserv Overnight Fund - Direct - Unclaimed less than 3 years IDCW Plan,1028.4483,2025-11-05,Bajaj Finserv,Debt,1498.2824646721656
146680,INF846K01O07,INF846K01O15,Axis Overnight Fund - Regular Plan - Weekly IDCW,1000.9577,2025-11-05,Axis,Debt,1352.6230535939771
146681,INF846K01O31,INF846K01O49,Axis Overnight Fund - Regular Plan - Monthly IDCW,1002.1669,2025-11-05,Axis,Debt,1871.8039156982802
146678,INF846K01O23,-,Axis Overnight Fund - Regular Plan - Growth Option,1391.5487,2025-11-05,Axis,Debt,1841.4971861638278
146682,-,INF846K01O56,Axis Overnight Fund - Regular Plan - Daily IDCW,1000.5032,2025-11-05,Axis,Debt,1445.0826417376995
146676,INF846K01N40,INF846K01N57,Axis Overnight Fund - Direct Plan - Weekly IDCW,1000.9909,2025-11-05,Axis,Debt,1702.3897894618744
146677,INF846K01N73,INF846K01N81,Axis Overnight Fund - Direct Plan - Monthly IDCW,1002.1823,2025-11-05,Axis,Debt,1803.0222081287782
146675,INF846K01N65,-,Axis Overnight Fund - Direct Plan - Growth Option,1396.4938,2025-11-05,Axis,Debt,1635.328519423656
146679,-,INF846K01N99,Axis Overnight Fund - Direct Plan - Daily IDCW,1000.5073,2025-11-05,Axis,Debt,1618.9763701478441
153796,INF200KB1969,-,SBI Nifty 1D Rate Liquid ETF - Growth,1012.9245,2025-11-05,SBI,Index,717.3927330881446
145481,INF209KB1ZC3,-,ADITYA BIRLA SUNLIFE OVERNIGHT FUND-REGULAR PLAN-GROWTH,1415.6468,2025-11-05,Aditya Birla Sun Life,Debt,1339.5857713957757
145486,INF209KB1ZH2,-,ADITYA BIRLA SUN LIFE OVERNIGHT FUND-DIRECT PLAN-GROWTH,1427.0939,2025-11-05,Aditya Birla Sun Life,Debt,1854.2180850901289
145485,INF209KB1ZG4,-,ADITYA BIRLA SUN LIFE OVERNIGHT FUND- Regular- Monthly Payout of IDCW option,1000.7332,2025-11-05,Aditya Birla Sun Life,Debt,1856.2675565845313
145483,-,INF209KB1ZD1,ADITYA BIRLA SUN LIFE OVERNIGHT FUND- Regular - Daily Reinvestment of IDCW,1000.02,2025-11-05,Aditya Birla Sun Life,Debt,1685.1849326548916
145487,-,INF209KB1ZI0,ADITYA BIRLA SUN LIFE OVERNIGHT FUND- Direct - Daily Reinvestment of IDCW,1000.02,2025-11-05,Aditya Birla Sun Life,Debt,1496.9790662711684
145482,-,INF209KB1ZE9,ADITYA BIRLA SUN LIFE OVERNIGHT FUND-  Regular - Weekly Reinvestment of IDCW option,1000.7326,2025-11-05,Aditya Birla Sun Life,Debt,1503.494127752103
145489,-,INF209KB1ZJ8,ADITYA BIRLA SUN LIFE OVERNIGHT FUND-  Direct - Weekly Reinvestment of IDCW,1000.7285,2025-11-05,Aditya Birla Sun Life,Debt,1744.6116344769532
145488,INF209KB1ZL4,-,ADITYA BIRLA SUN LIFE OVERNIGHT FUND-  Direct - Monthly Payout of IDCW,1000.747,2025-11-05,Aditya Birla Sun Life,Debt,1854.1505663696494
153701,INF579M01BH2,INF579M01BI0,360 ONE Overnight Fund- Direct Plan - IDCW,1017.8319,2025-11-05,360 ONE,Debt,1847.735311529675
153702,INF579M01BE9,INF579M01BF6,360 ONE Overnight Fund - Regular Plan - IDCW,1017.5663,2025-11-05,360 ONE,Debt,1779.1203493488795
151845,INF0QA701243,INF0QA701219,Bajaj Finserv Overnight Fund - Direct Plan - Monthly - IDCW,1036.4127,2025-11-05,Bajaj Finserv,Debt,1690.900253538744
151844,INF0QA701227,INF0QA701193,Bajaj Finserv Overnight Fund - Direct Plan - Weekly - IDCW,1033.4428,2025-11-05,Bajaj Finserv,Debt,1333.8495775968313
151852,-,INF0QA701292,Bajaj Finserv Overnight Fund - Regular Plan - Daily - IDCW,1032.8859,2025-11-05,Bajaj Finserv,Debt,1383.4423770205528
146189,INF194KB1421,INF194KB1439,BANDHAN Overnight Fund - Regular Plan - Weekly IDCW,1001.6647,2025-11-05,Bandhan,Debt,1855.0746806573309
149414,-,-,BANK OF INDIA Overnight Fund Unclaimed IDCW Plan - Up to 3 Years,1259.6179,2025-11-05,Bank of India,Debt,1668.1145981821373
149412,-,-,BANK OF INDIA Overnight Fund Unclaimed IDCW Plan - Greater than 3 Years,1000.0,2025-11-05,Bank of India,Debt,1285.886113034643
153883,INF2F0001081,-,THE WEALTH COMPANY LIQUID FUND DIRECT GROWTH,1004.2152,2025-11-05,The Wealth Company,Debt,1344.9417874342605
147949,INF761K01FD0,INF761K01FC2,BANK OF INDIA Overnight Fund Regular Plan- Monthly IDCW,1001.3616,2025-11-05,Bank of India,Debt,1704.6411322291558
147953,-,INF761K01FA6,BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW,1000.0,2025-11-05,Bank of India,Debt,1283.23941366158
147936,INF761K01EZ6,-,BANK OF INDIA Overnight Fund Regular Plan Growth,1335.8996,2025-11-05,Bank of India,Debt,1382.9171529071991
153887,-,INF2F0001073,THE WEALTH COMPANY LIQUID FUND DIRECT DAILY ICDW,1002.003,2025-11-05,The Wealth Company,Debt,1631.1896251946152
147948,INF761K01EY9,INF761K01EX1,BANK OF INDIA Overnight Fund Direct Plan- Monthly IDCW,1001.3695,2025-11-05,Bank of India,Debt,1722.8129265233235
147952,-,INF761K01EV5,BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW,1000.0,2025-11-05,Bank of India,Debt,1697.2552060816643
147951,INF761K01EU7,-,BANK OF INDIA Overnight Fund Direct Plan Growth,1339.6938,2025-11-05,Bank of India,Debt,1423.5323580547583
146186,INF194KB1397,INF194KB1405,BANDHAN Overnight Fund - REGULAR PLAN PERIODIC IDCW,1278.1917,2025-11-05,Bandhan,Debt,1735.794701662423
146185,INF194KB1363,INF194KB1371,BANDHAN Overnight Fund - Regular Plan - Monthly IDCW,1000.8928,2025-11-05,Bandhan,Debt,1431.839415997952
151847,INF0QA701318,INF0QA701276,Bajaj Finserv Overnight Fund - Regular Plan - Fortnightly - IDCW,1033.1974,2025-11-05,Bajaj Finserv,Debt,1488.2558068219314
146187,INF194KB1314,-,BANDHAN Overnight Fund - Regular Plan - Growth,1396.9162,2025-11-05,Bandhan,Debt,1757.7544992755354
146188,INF194KB1330,INF194KB1348,BANDHAN Overnight Fund - Regular Plan - Daily IDCW,1000.0073,2025-11-05,Bandhan,Debt,1695.7650553902174
152327,INF0R8F01034,-,Zerodha Nifty 1D Rate Liquid ETF - Growth Option,111.2312,2025-11-05,Zerodha,Index,911.7514913581368
146192,INF194KB1553,INF194KB1561,BANDHAN Overnight Fund - Direct Plan - Weekly IDCW,1000.7473,2025-11-05,Bandhan,Debt,1700.8722510722198
146184,INF194KB1520,INF194KB1538,BANDHAN Overnight Fund - Direct Plan - Periodic IDCW,1282.2854,2025-11-05,Bandhan,Debt,1643.717506134702
146183,INF194KB1496,INF194KB1504,BANDHAN Overnight Fund - Direct Plan - Monthly IDCW,1000.8998,2025-11-05,Bandhan,Debt,1339.9518514099793
146191,INF194KB1447,-,BANDHAN Overnight Fund - Direct Plan - Growth,1407.2361,2025-11-05,Bandhan,Debt,1515.3381139580374
146190,INF194KB1462,INF194KB1470,BANDHAN Overnight Fund - Direct Plan - Daily IDCW,1000.0073,2025-11-05,Bandhan,Debt,1449.7295153163043
151846,INF0QA701300,INF0QA701268,Bajaj Finserv Overnight Fund - Regular Plan - Weekly - IDCW,1033.221,2025-11-05,Bajaj Finserv,Debt,1436.1533717626137
151848,INF0QA701326,INF0QA701284,Bajaj Finserv Overnight Fund - Regular Plan - Monthly - IDCW,1036.126,2025-11-05,Bajaj Finserv,Debt,1902.7267550415652
151851,INF0QA701250,-,Bajaj Finserv Overnight Fund - Regular Plan - Growth,1155.9108,2025-11-05,Bajaj Finserv,Debt,1531.5825437867265
153403,INF179KC1JG3,-,HDFC NIFTY 1D RATE LIQUID ETF GROWTH,1034.8135,2025-11-05,HDFC,Index,925.4548976566763
111646,INF769K01788,-,Mirae Asset Liquid Fund - Regular Plan - Growth,2792.8356,2025-11-05,Mirae Asset,Debt,1683.9287206382483
147459,INF666M01GZ8,INF666M01HA9,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Regular Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1001.8252,2025-11-05,Groww,Debt,1788.679234266655
103347,INF740K01FK9,-,DSP Liquidity Fund - Regular Plan - Growth,3802.4907,2025-11-05,DSP,Debt,1601.687739587323
119124,-,INF740KA1OB6,DSP Liquidity Fund - Direct Plan - IDCW - Daily,1001.1542,2025-11-05,DSP,Debt,1649.2184861608698
119125,INF740K01QL4,-,DSP Liquidity Fund - Direct Plan - Growth,3847.336,2025-11-05,DSP,Debt,1595.2113240440729
139235,INF760K01IC8,-,Canara Robeco Liquid Fund -Unclaimed Redemption and Dividend Plan -Direct Growth Option,1759.8774,2025-11-05,Canara Robeco,Debt,1404.9555121907485
109350,INF760K01BZ4,INF760K01CZ2,CANARA ROBECO LIQUID FUND - REGULAR PLAN - WEEKLY IDCW (Payout/Reinvestment),1000.1509,2025-11-05,Canara Robeco,Debt,1742.3693537673635
109351,INF760K01CX7,INF760K01CY5,CANARA ROBECO LIQUID FUND - REGULAR PLAN - MONTHLY IDCW (Payout/Reinvestment),1001.2396,2025-11-05,Canara Robeco,Debt,1459.6943119621476
109353,INF760K01CW9,-,CANARA ROBECO LIQUID FUND - REGULAR PLAN - GROWTH OPTION,3205.9745,2025-11-05,Canara Robeco,Debt,1295.5622185161305
109349,-,INF760K01CU3,CANARA ROBECO LIQUID FUND - REGULAR PLAN - DAILY IDCW (Reinvestment),1005.5,2025-11-05,Canara Robeco,Debt,1693.1022693805871
118308,INF760K01FY8,INF760K01FX0,CANARA ROBECO LIQUID FUND - DIRECT PLAN - WEEKLY IDCW (Payout/Reinvestment),1000.1509,2025-11-05,Canara Robeco,Debt,1393.3508348205114
118306,INF760K01FV4,INF760K01FW2,CANARA ROBECO LIQUID FUND - DIRECT PLAN - MONTHLY IDCW (Payout/Reinvestment),1001.3002,2025-11-05,Canara Robeco,Debt,1881.893493985865
118304,INF760K01FT8,-,CANARA ROBECO LIQUID FUND - DIRECT PLAN - IDCW (Payout/Reinvestment),2308.267,2025-11-05,Canara Robeco,Debt,1890.5142892816557
118305,INF760K01FU6,-,CANARA ROBECO LIQUID FUND - DIRECT PLAN - GROWTH OPTION,3225.4522,2025-11-05,Canara Robeco,Debt,1865.513209741087
118307,-,INF760K01FS0,CANARA ROBECO LIQUID FUND - DIRECT PLAN - DAILY IDCW (Reinvestment),1005.5,2025-11-05,Canara Robeco,Debt,1516.9015681634844
101407,INF955L01559,INF955L01567,Baroda BNP Paribas LIQUID FUND-Defunct Plan- IDCW Option,3718.905,2025-11-05,Baroda BNP Paribas,Debt,1289.8922345784752
101408,INF955L01575,-,Baroda BNP Paribas LIQUID FUND- Defunct Plan -Growth Option,4507.1961,2025-11-05,Baroda BNP Paribas,Debt,1874.1238800561441
111705,INF251K01SK0,INF955L01500,Baroda BNP Paribas LIQUID FUND - Regular Plan - WEEKLY IDCW OPTION,1000.3571,2025-11-05,Baroda BNP Paribas,Debt,1554.0378549230813
111704,INF955L01484,-,Baroda BNP Paribas LIQUID FUND - Regular Plan - GROWTH OPTION,3061.4693,2025-11-05,Baroda BNP Paribas,Debt,1898.6590841879483
111707,INF955L01468,INF955L01476,Baroda BNP Paribas LIQUID FUND - Regular Plan - DAILY IDCW OPTION,1001.1996,2025-11-05,Baroda BNP Paribas,Debt,1896.7167853371216
119416,INF251K01SL8,-,Baroda BNP Paribas LIQUID FUND - DIRECT PLAN - WEEKLY IDCW OPTION,1219.7946,2025-11-05,Baroda BNP Paribas,Debt,1825.9260514991106
119415,INF955L01AL0,-,Baroda BNP Paribas LIQUID FUND - DIRECT PLAN - GROWTH OPTION,3101.5486,2025-11-05,Baroda BNP Paribas,Debt,1468.4472909245349
119414,INF955L01AK2,-,Baroda BNP Paribas LIQUID FUND - DIRECT PLAN - DAILY IDCW OPTION,1002.0849,2025-11-05,Baroda BNP Paribas,Debt,1526.4625463052323
109255,-,INF761K01CP1,BANK OF INDIA Liquid Fund- Regular Plan- Weekly IDCW,1001.6276,2025-11-05,Bank of India,Debt,1824.7274697707883
109254,INF761K01306,-,BANK OF INDIA Liquid Fund- Regular Plan- Growth,3067.7418,2025-11-05,Bank of India,Debt,1482.8300833000178
111971,-,INF761K01CO4,BANK OF INDIA Liquid Fund- Regular Plan- Daily IDCW,1002.1069,2025-11-05,Bank of India,Debt,1388.4753578790992
119370,-,INF761K01CM8,BANK OF INDIA Liquid Fund- Direct Plan- Weekly IDCW,1061.8881,2025-11-05,Bank of India,Debt,1636.3528079733442
119369,INF761K01785,-,BANK OF INDIA Liquid Fund- Direct Plan- Growth,3098.6695,2025-11-05,Bank of India,Debt,1879.1390554628997
119123,INF740KA1OC4,INF740KA1OD2,DSP Liquidity Fund - Direct Plan - IDCW - Weekly,1002.1733,2025-11-05,DSP,Debt,1725.4590698719828
103348,INF740K01FM5,INF740K01FL7,DSP Liquidity Fund - Regular Plan - IDCW - Weekly,1002.1541,2025-11-05,DSP,Debt,1644.8391488571935
118579,INF090I01JX8,INF090I01JY6,Franklin India Liquid Fund - Super Institutional Plan - Direct - Weekly - IDCW,1021.9933,2025-11-05,Franklin Templeton,Debt,1342.192956013292
103349,-,INF740KA1OE0,DSP Liquidity Fund- Regular Plan - IDCW - Daily,1001.1542,2025-11-05,DSP,Debt,1673.6046250874685
100547,-,INF090I01BF2,Franklin India Liquid Fund - Super Institutional Plan - Daily - IDCW,1000.0,2025-11-05,Franklin Templeton,Debt,1913.6344640667282
118577,INF090I01JV2,-,Franklin India Liquid Fund - Super Institutional - Direct - Growth,4044.4956,2025-11-05,Franklin Templeton,Debt,1369.6537697513754
100537,INF090I01BL0,INF090I01BI6,Franklin India Liquid Fund - Regular Plan - Weekly - IDCW,1244.8724,2025-11-05,Franklin Templeton,Debt,1611.7309775127915
100538,INF090I01BB1,-,Franklin India Liquid Fund - Regular Plan - Growth,6018.1101,2025-11-05,Franklin Templeton,Debt,1841.5187660338916
100541,-,INF090I01BA3,Franklin India Liquid Fund - Regular Plan - Daily - IDCW,1509.2342,2025-11-05,Franklin Templeton,Debt,1754.091915362691
140180,-,INF754K01HI0,Edelweiss Liquid Fund - Retail Plan Monthly - IDCW Option,1245.7405,2025-11-05,Edelweiss,Debt,1726.0900742369713
140177,-,INF754K01HF6,Edelweiss Liquid Fund - Retail Plan Daily - IDCW Option,1110.066,2025-11-05,Edelweiss,Debt,1729.5898137517497
140178,-,INF754K01HG4,Edelweiss Liquid Fund - Retail Plan - Weekly Dividend Option,1231.1551,2025-11-05,Edelweiss,Debt,1510.0743367806433
140176,INF754K01HE9,-,Edelweiss Liquid Fund - Retail Plan - Growth Option,3097.9889,2025-11-05,Edelweiss,Debt,1467.8987803292757
140185,INF754K01HJ8,INF754K01HB5,Edelweiss Liquid Fund - Regular Plan Weekly - IDCW Option,1215.3913,2025-11-05,Edelweiss,Debt,1797.9911395062486
140183,INF754K01HL4,INF754K01HD1,Edelweiss Liquid Fund - Regular Plan Monthly - IDCW Option,1084.3037,2025-11-05,Edelweiss,Debt,1798.4725725946755
140184,INF754K01HK6,INF754K01HC3,Edelweiss Liquid Fund - Regular Plan Fortnightly - IDCW Option,2155.4542,2025-11-05,Edelweiss,Debt,1834.9262838912664
140181,-,INF754K01HA7,Edelweiss Liquid Fund - Regular Plan Daily - IDCW Option,1261.3511,2025-11-05,Edelweiss,Debt,1864.4739536361417
140188,INF754K01HQ3,INF754K01HP5,Edelweiss Liquid Fund - Regular Plan Annual - IDCW Option,2357.0461,2025-11-05,Edelweiss,Debt,1607.2591352710003
140190,INF754K01GK8,INF754K01GL6,Edelweiss Liquid Fund - Regular Plan - IDCW Option,3406.5631,2025-11-05,Edelweiss,Debt,1600.9704285998075
140182,INF754K01GZ6,-,Edelweiss Liquid Fund - Regular Plan - Growth Option,3406.5605,2025-11-05,Edelweiss,Debt,1790.9089145387363
140189,INF754K01HR1,-,Edelweiss Liquid Fund - Regular Plan - Bonus Option,1984.4383,2025-11-05,Edelweiss,Debt,1695.9769156977695
140195,INF754K01GU7,INF754K01GQ5,Edelweiss Liquid Fund - Direct Plan weekly - IDCW Option,2173.3945,2025-11-05,Edelweiss,Debt,1729.25880144493
140197,INF754K01GW3,INF754K01GS1,Edelweiss Liquid Fund - Direct Plan Monthly - IDCW Option,1006.0422,2025-11-05,Edelweiss,Debt,1789.3073084391049
140199,INF754K01GV5,INF754K01GR3,Edelweiss Liquid Fund - Direct Plan Fortnightly - IDCW Option,2476.2079,2025-11-05,Edelweiss,Debt,1849.6034187632424
140193,-,INF754K01GP7,Edelweiss Liquid Fund - Direct Plan daily - IDCW Option,1161.2609,2025-11-05,Edelweiss,Debt,1496.316900384983
140192,INF754K01GX1,INF754K01GT9,Edelweiss Liquid Fund - Direct Plan Annual - IDCW Option,3477.5389,2025-11-05,Edelweiss,Debt,1520.3730896895643
140198,INF754K01GO0,INF754K01GN2,Edelweiss Liquid Fund - Direct Plan - IDCW Option,3477.5767,2025-11-05,Edelweiss,Debt,1340.1484414981562
140196,INF754K01GM4,-,Edelweiss Liquid Fund - Direct Plan - Growth Option,3477.563,2025-11-05,Edelweiss,Debt,1650.0992902375515
140194,INF754K01GY9,-,Edelweiss Liquid Fund - Direct Plan - Bonus Option,2023.1831,2025-11-05,Edelweiss,Debt,1303.003055229915
119368,-,INF761K01CL0,BANK OF INDIA Liquid Fund- Direct Plan- Daily IDCW,1002.6483,2025-11-05,Bank of India,Debt,1577.9827316047745
118363,INF194K01J02,INF194K01I94,BANDHAN LIQUID Fund -Direct Plan-Periodic IDCW,1308.9202,2025-11-05,Bandhan,Debt,1627.292566212849
118364,INF194K01I60,-,BANDHAN LIQUID Fund -Direct Plan-Growth,3249.0456,2025-11-05,Bandhan,Debt,1463.3864013621019
118366,-,INF194K01I78,BANDHAN LIQUID Fund -Direct Plan-Daily IDCW,1001.6663,2025-11-05,Bandhan,Debt,1658.133286764167
112211,-,INF846K01420,Axis Liquid Fund - Regular Plan - Daily IDCW,1001.3998,2025-11-05,Axis,Debt,1299.5201599609918
120390,INF846K01DB8,INF846K01DC6,Axis Liquid Fund - Direct Plan - Weekly IDCW,1002.4136,2025-11-05,Axis,Debt,1303.9028407994972
120391,INF846K01CY2,INF846K01CZ9,Axis Liquid Fund - Direct Plan - Monthly IDCW,1002.1335,2025-11-05,Axis,Debt,1806.4643588221813
120389,INF846K01CX4,-,Axis Liquid Fund - Direct Plan - Growth Option,2992.2039,2025-11-05,Axis,Debt,1510.522010503208
120388,-,INF846K01DA0,Axis Liquid Fund - Direct Plan - Daily IDCW,1000.956,2025-11-05,Axis,Debt,1361.3187280972063
100042,INF209K01ME4,-,Aditya Birla Sun Life Liquid Fund-Retail (Growth),696.4695,2025-11-05,Aditya Birla Sun Life,Debt,1614.235686435075
100043,INF209K01RT1,-,Aditya Birla Sun Life Liquid Fund-Institutional (Growth),714.7218,2025-11-05,Aditya Birla Sun Life,Debt,1772.795873983111
112014,INF209K01KZ3,-,Aditya Birla Sun Life Liquid Fund- Discipline Advantage Plan,290.888,2025-11-05,Aditya Birla Sun Life,Debt,1418.1254575979797
100051,INF209K01KU4,INF209KA1LJ9,Aditya Birla Sun Life Liquid Fund -weekly IDCW,100.309,2025-11-05,Aditya Birla Sun Life,Debt,1678.64990452416
100044,-,INF209K01KP4,Aditya Birla Sun Life Liquid Fund -Retail - IDCW,163.694,2025-11-05,Aditya Birla Sun Life,Debt,1334.6223775960116
103885,INF209KA1LI1,-,Aditya Birla Sun Life Liquid Fund -Regular - IDCW,119.3866,2025-11-05,Aditya Birla Sun Life,Debt,1313.076301547909
100048,INF209KA1LK7,INF209K01KY6,Aditya Birla Sun Life Liquid Fund -Institutional - weekly  IDCW,108.2745,2025-11-05,Aditya Birla Sun Life,Debt,1620.0669642036146
100041,-,INF209K01KN9,Aditya Birla Sun Life Liquid Fund -Institutional - IDCW,108.023,2025-11-05,Aditya Birla Sun Life,Debt,1626.0064778304682
119570,INF209K01VC9,-,Aditya Birla Sun Life Liquid Fund -Direct - weekly IDCW,100.3109,2025-11-05,Aditya Birla Sun Life,Debt,1687.9551369588523
119571,INF209K01VD7,-,Aditya Birla Sun Life Liquid Fund -DIRECT - IDCW,156.7847,2025-11-05,Aditya Birla Sun Life,Debt,1744.6984535825034
119569,INF209K01UZ2,-,Aditya Birla Sun Life Liquid Fund -Direct - daily IDCW,100.195,2025-11-05,Aditya Birla Sun Life,Debt,1904.545330856022
100046,INF209K01KQ2,INF209K01SQ5,Aditya Birla Sun Life Liquid Fund -Daily IDCW,100.195,2025-11-05,Aditya Birla Sun Life,Debt,1610.432222912765
119568,INF209K01VA3,-,Aditya Birla Sun Life Liquid Fund - Growth - Direct Plan,434.5439,2025-11-05,Aditya Birla Sun Life,Debt,1486.6921426823974
100047,INF209K01RU9,-,Aditya Birla Sun Life Liquid Fund - Growth,429.1796,2025-11-05,Aditya Birla Sun Life,Debt,1788.9191646519703
125337,INF579M01514,INF579M01571,360 ONE LIQUID FUND REGULAR PLAN  WEEKLY DIVIDEND,1005.1491,2025-11-05,360 ONE,Debt,1453.3326408077276
125259,INF579M01506,-,360 ONE LIQUID FUND REGULAR PLAN  GROWTH,2049.3693,2025-11-05,360 ONE,Debt,1560.941709251607
125342,-,INF579M01563,360 ONE LIQUID FUND REGULAR PLAN  DAILY DIVIDEND REINVESTMENT,1000.4608,2025-11-05,360 ONE,Debt,1330.2120840590503
125343,INF579M01639,INF579M01696,360 ONE LIQUID FUND DIRECT PLAN  WEEKLY DIVIDEND,1005.1201,2025-11-05,360 ONE,Debt,1296.224475785893
125345,INF579M01621,-,360 ONE LIQUID FUND DIRECT PLAN  GROWTH,2062.6677,2025-11-05,360 ONE,Debt,1896.094985393872
125349,-,INF579M01688,360 ONE LIQUID FUND DIRECT PLAN  DAILY DIVIDEND REINVESTMENT,1000.4608,2025-11-05,360 ONE,Debt,1815.0272771278119
112210,INF846K01412,-,Axis Liquid Fund - Regular Plan - Growth Option,2965.8434,2025-11-05,Axis,Debt,1725.4234918999668
112213,INF846K01453,INF846K01461,Axis Liquid Fund - Regular Plan - Monthly IDCW,1002.6999,2025-11-05,Axis,Debt,1541.7298844251327
112212,INF846K01438,INF846K01446,Axis Liquid Fund - Regular Plan - Weekly IDCW,1002.4082,2025-11-05,Axis,Debt,1390.9083648453413
151840,INF0QA701144,INF0QA701102,Bajaj Finserv Liquid Fund - Regular Plan - Weekly - IDCW,1034.1431,2025-11-05,Bajaj Finserv,Debt,1380.119707309495
118367,INF194KB1JT8,INF194K01J51,BANDHAN LIQUID Fund -Direct Plan -Weekly IDCW,1007.9694,2025-11-05,Bandhan,Debt,1440.155454825341
118365,INF194K01J36,INF194K01J28,BANDHAN LIQUID Fund -Direct Plan -Monthly IDCW,1008.0642,2025-11-05,Bandhan,Debt,1631.5050654119173
139585,INF194KA13C2,-,BANDHAN LIQUID Fund - Unclaimed Redemption More than 3 years,1.0,2025-11-05,Bandhan,Debt,434.3353476320099
139584,INF194KA12C4,-,BANDHAN LIQUID Fund - Unclaimed Redemption Less than 3 years,1.7305,2025-11-05,Bandhan,Debt,425.631580274837
